id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
4773,Krystal Meyers,"female vocalists,christian rock,rock,pop rock,female vocals",0.0,4.0,2027,1038|2137|2977|3927|5032,"I enjoy listening to artists like Kylie Minogue, Enrique Iglesias, Kings of Leon, Christina Aguilera, Black Eyed Peas, Avril Lavigne. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Enrique Iglesias, Kings of Leon, Christina Aguilera, Black Eyed Peas","I enjoy listening to artists like Kylie Minogue, Enrique Iglesias, Kings of Leon, Christina Aguilera, Black Eyed Peas, Avril Lavigne. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,4773|324|1043|4264|528,4773
4316,Tricky,"trip-hop,downtempo,chillout,electronic,electronica",0.0,4.0,2028,1222|1398|1745|1787|1965,"I enjoy listening to artists like Goldfrapp, Depeche Mode, Radiohead, Massive Attack, mÃºm, Aphex Twin. I generally like electronic female vocalists trip new wave music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Goldfrapp, Depeche Mode, Radiohead, Massive Attack, mÃºm","I enjoy listening to artists like Goldfrapp, Depeche Mode, Radiohead, Massive Attack, mÃºm, Aphex Twin. I generally like electronic female vocalists trip new wave music. Can you recommend similar music artists I might enjoy?",1,4316|4734|4865|5154,4316
233,Nine Inch Nails,"industrial,rock,electronic,alternative,industrial rock",0.0,4.0,2029,887|982|1044|1106|1131,"I enjoy listening to artists like KMFDM, Daft Punk, Depeche Mode, Porcupine Tree, Garbage, Jamiroquai. I generally like industrial metal electronic dance electronica house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: KMFDM, Daft Punk, Depeche Mode, Porcupine Tree, Garbage","I enjoy listening to artists like KMFDM, Daft Punk, Depeche Mode, Porcupine Tree, Garbage, Jamiroquai. I generally like industrial metal electronic dance electronica house music. Can you recommend similar music artists I might enjoy?",1,233|862|1062|538|422|8915,233
4181,Nero,"dubstep,electronic,drum and bass",0.0,4.0,203,4180|540|486|815|4166,"I enjoy listening to artists like David Cook, Three Days Grace, Parkway Drive, As I Lay Dying, Breaking Benjamin, KISS. I generally like rock alternative male vocalists metalcore hardcore music. Can you recommend similar music artists I might enjoy?",1,"The user likes: David Cook, Three Days Grace, Parkway Drive, As I Lay Dying, Breaking Benjamin","I enjoy listening to artists like David Cook, Three Days Grace, Parkway Drive, As I Lay Dying, Breaking Benjamin, KISS. I generally like rock alternative male vocalists metalcore hardcore music. Can you recommend similar music artists I might enjoy?",1,4181|2203|4168|816|1180|4177,4181
4232,Caspian,"post-rock,experimental,instrumental,ambient,indie",0.0,4.0,2030,278|418|632|1109|1795,"I enjoy listening to artists like Coldplay, God Is an Astronaut, 30 Seconds to Mars, Eminem, Sia, DJ Krush. I generally like alternative rock post instrumental ambient rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, God Is an Astronaut, 30 Seconds to Mars, Eminem, Sia","I enjoy listening to artists like Coldplay, God Is an Astronaut, 30 Seconds to Mars, Eminem, Sia, DJ Krush. I generally like alternative rock post instrumental ambient rap music. Can you recommend similar music artists I might enjoy?",1,4232|444|223|1424,4232
289,Britney Spears,"pop,dance,female vocalists,legend,britney spears",0.0,4.0,2031,466|512|525|704|972,"I enjoy listening to artists like Marilyn Manson, Madonna, Dido, Lady Gaga, Placebo, Bright Eyes. I generally like metal industrial rock pop dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Madonna, Dido, Lady Gaga, Placebo","I enjoy listening to artists like Marilyn Manson, Madonna, Dido, Lady Gaga, Placebo, Bright Eyes. I generally like metal industrial rock pop dance female music. Can you recommend similar music artists I might enjoy?",1,289|318|523|3375|292|911|3397,289
2277,Feist,"indie,female vocalists,singer-songwriter,indie pop,folk",0.0,4.0,2032,898|962|1098|1106|1167,"I enjoy listening to artists like Air, Daft Punk, Goldfrapp, Portishead, Radiohead, Beirut. I generally like electronic chillout ambient trip dance electronica music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Air, Daft Punk, Goldfrapp, Portishead, Radiohead","I enjoy listening to artists like Air, Daft Punk, Goldfrapp, Portishead, Radiohead, Beirut. I generally like electronic chillout ambient trip dance electronica music. Can you recommend similar music artists I might enjoy?",1,2277|2632|88|331|8676|622|2083,2277
7781,Clare Maguire,"electronic,indie,lounge,female vocalists,singer-songwriter",0.0,4.0,2033,538|548|599|689|690,"I enjoy listening to artists like Kylie Minogue, Goldfrapp, Duffy, The Beatles, The Killers, Britney Spears. I generally like pop dance electronic female vocalists trip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Goldfrapp, Duffy, The Beatles, The Killers","I enjoy listening to artists like Kylie Minogue, Goldfrapp, Duffy, The Beatles, The Killers, Britney Spears. I generally like pop dance electronic female vocalists trip music. Can you recommend similar music artists I might enjoy?",1,7781|8589|89|228|288|1379,7781
2815,MaxÃ¯mo Park,"indie,british,indie rock,alternative,rock",0.0,4.0,2034,428|432|439|441|486,"I enjoy listening to artists like Madonna, Depeche Mode, Lady Gaga, Radiohead, Placebo, Muse. I generally like pop dance female vocalists electronic new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Depeche Mode, Lady Gaga, Radiohead, Placebo","I enjoy listening to artists like Madonna, Depeche Mode, Lady Gaga, Radiohead, Placebo, Muse. I generally like pop dance female vocalists electronic new music. Can you recommend similar music artists I might enjoy?",1,2815|3057|3400|3676|4452|4459|1510,2815
3502,RÃ³isÃ­n Murphy,"electronic,female vocalists,dance,electronica,pop",0.0,4.0,2037,310|314|317|331|332,"I enjoy listening to artists like Sade, Duffy, Robbie Williams, Michael Jackson, Muse, Toni Braxton. I generally like soul jazz chillout female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sade, Duffy, Robbie Williams, Michael Jackson, Muse","I enjoy listening to artists like Sade, Duffy, Robbie Williams, Michael Jackson, Muse, Toni Braxton. I generally like soul jazz chillout female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,3502|4814|6226|67|1601|257,3502
302,P!nk,"pop,female vocalists,pop rock,rock,dance",0.0,4.0,2038,544|679|689|691|701,"I enjoy listening to artists like Muse, Kings of Leon, The Killers, Green Day, Nirvana, Rihanna. I generally like alternative rock indie punk grunge pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Muse, Kings of Leon, The Killers, Green Day, Nirvana","I enjoy listening to artists like Muse, Kings of Leon, The Killers, Green Day, Nirvana, Rihanna. I generally like alternative rock indie punk grunge pop music. Can you recommend similar music artists I might enjoy?",1,302|333|470|498|526|56,302
913,Destiny's Child,"rnb,pop,female vocalists,hip-hop,soul",0.0,4.0,2039,777|969|1375|1384|1394,"I enjoy listening to artists like Coldplay, Madonna, Depeche Mode, Kosheen, Radiohead, Placebo. I generally like alternative rock pop dance female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Madonna, Depeche Mode, Kosheen, Radiohead","I enjoy listening to artists like Coldplay, Madonna, Depeche Mode, Kosheen, Radiohead, Placebo. I generally like alternative rock pop dance female vocalists music. Can you recommend similar music artists I might enjoy?",1,913|1098|1099|3104|184|715|171,913
6298,Something Corporate,"rock,indie,alternative,seen live,pop punk",0.0,4.0,2040,538|548|622|680|681,"I enjoy listening to artists like Kylie Minogue, Coldplay, Lady Gaga, Michael Jackson, Garbage, Muse. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Coldplay, Lady Gaga, Michael Jackson, Garbage","I enjoy listening to artists like Kylie Minogue, Coldplay, Lady Gaga, Michael Jackson, Garbage, Muse. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,6298|6693|7194|11155|344|461|679,6298
4756,Quietdrive,"rock,alternative,pop punk,awesome,indie",0.0,4.0,2041,972|982|1046|1092|1180,"I enjoy listening to artists like Madonna, Lady Gaga, Radiohead, The Cure, Muse, My Chemical Romance. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Radiohead, The Cure, Muse","I enjoy listening to artists like Madonna, Lady Gaga, Radiohead, The Cure, Muse, My Chemical Romance. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,4756|5140|5313|10318|403|1246|511,4756
6249,Theory of a Deadman,"rock,alternative rock,hard rock,alternative,post-grunge",0.0,4.0,2042,1339|1415|1470|1662|1778,"I enjoy listening to artists like Coldplay, Pink Floyd, Scorpions, Evanescence, Blackmore's Night, In Flames. I generally like alternative rock progressive classic hard heavy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Pink Floyd, Scorpions, Evanescence, Blackmore's Night","I enjoy listening to artists like Coldplay, Pink Floyd, Scorpions, Evanescence, Blackmore's Night, In Flames. I generally like alternative rock progressive classic hard heavy music. Can you recommend similar music artists I might enjoy?",1,6249|614|707|2346|1639|1660|3427,6249
3721,Norma Jean,"metalcore,mathcore,hardcore,grunge,post-hardcore",0.0,4.0,2043,2572|2617|3707|3714|4104,"I enjoy listening to artists like Death Cab for Cutie, Modest Mouse, blink-182, Metro Station, Owl City, Breathe Carolina. I generally like indie rock alternative punk pop electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Death Cab for Cutie, Modest Mouse, blink-182, Metro Station, Owl City","I enjoy listening to artists like Death Cab for Cutie, Modest Mouse, blink-182, Metro Station, Owl City, Breathe Carolina. I generally like indie rock alternative punk pop electronic music. Can you recommend similar music artists I might enjoy?",1,3721|5966|6191|6769|6773,3721
4153,TÃ©lÃ©popmusik,"trip-hop,downtempo,electronic,chillout,ambient",0.0,4.0,2044,602|615|621|622|697,"I enjoy listening to artists like Coldplay, Radiohead, Tom Waits, Arcade Fire, Beck, Jeff Buckley. I generally like alternative rock blues experimental singer indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Radiohead, Tom Waits, Arcade Fire, Beck","I enjoy listening to artists like Coldplay, Radiohead, Tom Waits, Arcade Fire, Beck, Jeff Buckley. I generally like alternative rock blues experimental singer indie music. Can you recommend similar music artists I might enjoy?",1,4153|4532|5890|5914|9825,4153
3833,Lumen,"alternative,punk rock,russian rock,rock,seen live",0.0,4.0,2045,957|1090|1400|1786|1788,"I enjoy listening to artists like Pink Floyd, The Cranberries, Arctic Monkeys, Babyshambles, Nirvana, The Strokes. I generally like progressive rock classic alternative female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Pink Floyd, The Cranberries, Arctic Monkeys, Babyshambles, Nirvana","I enjoy listening to artists like Pink Floyd, The Cranberries, Arctic Monkeys, Babyshambles, Nirvana, The Strokes. I generally like progressive rock classic alternative female vocalists music. Can you recommend similar music artists I might enjoy?",1,3833|4821|6245|3046,3833
1131,Tool,"progressive metal,progressive rock,metal,alternative,rock",0.0,4.0,2046,3239|1044|1091|1300|522,"I enjoy listening to artists like Cradle of Filth, Icon of Coil, Nirvana, Linkin Park, She Wants Revenge, Korn. I generally like metal black gothic ebm industrial electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Cradle of Filth, Icon of Coil, Nirvana, Linkin Park, She Wants Revenge","I enjoy listening to artists like Cradle of Filth, Icon of Coil, Nirvana, Linkin Park, She Wants Revenge, Korn. I generally like metal black gothic ebm industrial electronic music. Can you recommend similar music artists I might enjoy?",1,1131|1714|3244|5079|6252|6257,1131
5237,Gustavo Cerati,"rock latino,pop,rock,seen live,singer-songwriter",0.0,4.0,2047,920|961|1001|1083|1092,"I enjoy listening to artists like Morcheeba, Air, Enigma, Faithless, Moby, Depeche Mode. I generally like trip hop chillout downtempo electronic ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Morcheeba, Air, Enigma, Faithless, Moby","I enjoy listening to artists like Morcheeba, Air, Enigma, Faithless, Moby, Depeche Mode. I generally like trip hop chillout downtempo electronic ambient music. Can you recommend similar music artists I might enjoy?",1,5237|8042|12002|744|2605|1156,5237
757,Crystal Castles,"electronic,electro,electronica,8-bit,new rave",0.0,4.0,205,4225|4226|173|190|779,"I enjoy listening to artists like Cradle of Filth, My Chemical Romance, Blackmore's Night, Noize MC, 30 Seconds to Mars, Bullet for My Valentine. I generally like metal black gothic rock alternative punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Cradle of Filth, My Chemical Romance, Blackmore's Night, Noize MC, 30 Seconds to Mars","I enjoy listening to artists like Cradle of Filth, My Chemical Romance, Blackmore's Night, Noize MC, 30 Seconds to Mars, Bullet for My Valentine. I generally like metal black gothic rock alternative punk music. Can you recommend similar music artists I might enjoy?",1,757|759|1188|816|814,757
3280,Cocteau Twins,"shoegaze,dream pop,post-punk,alternative,ethereal",0.0,4.0,2051,885|1098|1131|1424|1504,"I enjoy listening to artists like Radiohead, The Cure, The Decemberists, Sparklehorse, Nine Inch Nails, Nirvana. I generally like alternative rock new wave 80s post music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Radiohead, The Cure, The Decemberists, Sparklehorse, Nine Inch Nails","I enjoy listening to artists like Radiohead, The Cure, The Decemberists, Sparklehorse, Nine Inch Nails, Nirvana. I generally like alternative rock new wave 80s post music. Can you recommend similar music artists I might enjoy?",1,3280|3290|3291|3299|11598,3280
5365,Diamond Head,"heavy metal,nwobhm,80s,hard rock,top",0.0,4.0,2052,998|1358|1372|1415|1891,"I enjoy listening to artists like Icehouse, Depeche Mode, Jean-Michel Jarre, Fleetwood Mac, The Cure, Pink Floyd. I generally like 80s new wave electronic ambient instrumental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Icehouse, Depeche Mode, Jean-Michel Jarre, Fleetwood Mac, The Cure","I enjoy listening to artists like Icehouse, Depeche Mode, Jean-Michel Jarre, Fleetwood Mac, The Cure, Pink Floyd. I generally like 80s new wave electronic ambient instrumental music. Can you recommend similar music artists I might enjoy?",1,5365|6150|7054|8802|2554,5365
504,HIM,"rock,metal,gothic rock,finnish,love metal",0.0,4.0,2053,172|4135|811|4137|377,"I enjoy listening to artists like Marilyn Manson, Madonna, Eminem, Slayer, t.A.T.u., Disturbed. I generally like metal industrial rock pop dance female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Madonna, Eminem, Slayer, t.A.T.u.","I enjoy listening to artists like Marilyn Manson, Madonna, Eminem, Slayer, t.A.T.u., Disturbed. I generally like metal industrial rock pop dance female music. Can you recommend similar music artists I might enjoy?",1,504|824|2014|5459|2963|89,504
7864,Charice,"rnb,female vocalists,soul,teen pop,glee",0.0,4.0,2054,681|682|693|701|790,"I enjoy listening to artists like Lady Gaga, Rihanna, BeyoncÃ©, Jennifer Lopez, Katy Perry, P!nk. I generally like pop dance electronic female rnb soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Rihanna, BeyoncÃ©, Jennifer Lopez, Katy Perry","I enjoy listening to artists like Lady Gaga, Rihanna, BeyoncÃ©, Jennifer Lopez, Katy Perry, P!nk. I generally like pop dance electronic female rnb soul music. Can you recommend similar music artists I might enjoy?",1,7864|686|289|292|344|528|699,7864
1914,The 69 Eyes,"gothic rock,gothic metal,gothic,finnish,goth rock",0.0,4.0,2055,3432|4980|16|18|463,"I enjoy listening to artists like Combichrist, Covenant, Depeche Mode, The Cure, Garbage, Darren Hayes. I generally like industrial ebm dark electro electronic futurepop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Combichrist, Covenant, Depeche Mode, The Cure, Garbage","I enjoy listening to artists like Combichrist, Covenant, Depeche Mode, The Cure, Garbage, Darren Hayes. I generally like industrial ebm dark electro electronic futurepop music. Can you recommend similar music artists I might enjoy?",1,1914|1810|407|89|157,1914
4137,Sirenia,"gothic metal,symphonic metal,gothic,death metal,female vocalists",0.0,4.0,2056,936|945|955|1114|1793,"I enjoy listening to artists like Kylie Minogue, Whitney Houston, Britney Spears, Shania Twain, Evanescence, Backstreet Boys. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Whitney Houston, Britney Spears, Shania Twain, Evanescence","I enjoy listening to artists like Kylie Minogue, Whitney Houston, Britney Spears, Shania Twain, Evanescence, Backstreet Boys. I generally like pop dance electronic female vocalists soul music. Can you recommend similar music artists I might enjoy?",1,4137|4817|5767|7191,4137
3753,Augustana,"alternative,rock,indie,piano rock,alternative rock",0.0,4.0,2057,734|757|891|898|1105,"I enjoy listening to artists like Daft Punk, Kings of Leon, The Killers, Katy Perry, Cobra Starship, Avril Lavigne. I generally like electronic dance electronica house rock indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Daft Punk, Kings of Leon, The Killers, Katy Perry, Cobra Starship","I enjoy listening to artists like Daft Punk, Kings of Leon, The Killers, Katy Perry, Cobra Starship, Avril Lavigne. I generally like electronic dance electronica house rock indie music. Can you recommend similar music artists I might enjoy?",1,3753|3754|4025|4189|4196|6452|437,3753
55,Kylie Minogue,"pop,dance,electronic,female vocalists,80s",0.0,4.0,2058,903|906|1009|1076|1081,"I enjoy listening to artists like Sade, Dido, Jamiroquai, Rihanna, Britney Spears, Katy Perry. I generally like soul jazz chillout female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sade, Dido, Jamiroquai, Rihanna, Britney Spears","I enjoy listening to artists like Sade, Dido, Jamiroquai, Rihanna, Britney Spears, Katy Perry. I generally like soul jazz chillout female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,55|67|89|299|302|525,55
1455,B.o.B,"hip-hop,rap,hip hop,love at first listen,female vocalists",0.0,4.0,2059,349|352|360|458|459,"I enjoy listening to artists like Marilyn Manson, Goldfrapp, Madonna, Lady Gaga, Michael Jackson, Rihanna. I generally like metal industrial rock electronic female vocalists music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Goldfrapp, Madonna, Lady Gaga, Michael Jackson","I enjoy listening to artists like Marilyn Manson, Goldfrapp, Madonna, Lady Gaga, Michael Jackson, Rihanna. I generally like metal industrial rock electronic female vocalists music. Can you recommend similar music artists I might enjoy?",1,1455|1601|1620|2226|9384|301|704,1455
4242,QUEST PISTOLs,"pop,dance,female vocalists,emo,soundtrack",0.0,4.0,206,857|858|868|962|969,"I enjoy listening to artists like Marilyn Manson, Radiohead, Placebo, Babyshambles, Queens of the Stone Age, The Beatles. I generally like metal industrial rock alternative indie british music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Radiohead, Placebo, Babyshambles, Queens of the Stone Age","I enjoy listening to artists like Marilyn Manson, Radiohead, Placebo, Babyshambles, Queens of the Stone Age, The Beatles. I generally like metal industrial rock alternative indie british music. Can you recommend similar music artists I might enjoy?",1,4242|4245|4251|207|302|1052,4242
2143,DevilDriver,"metalcore,groove metal,death metal,thrash metal,metal",0.0,4.0,2060,954|1131|1276|1358|2374,"I enjoy listening to artists like Behemoth, System of a Down, Anathema, Metallica, Apocalyptica, Dark Tranquillity. I generally like death metal black alternative rock doom music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Behemoth, System of a Down, Anathema, Metallica, Apocalyptica","I enjoy listening to artists like Behemoth, System of a Down, Anathema, Metallica, Apocalyptica, Dark Tranquillity. I generally like death metal black alternative rock doom music. Can you recommend similar music artists I might enjoy?",1,2143|2966|949|2370|4971,2143
257,Mariah Carey,"rnb,pop,female vocalists,soul,90s",0.0,4.0,2061,1444|1449|1459|1684|2018,"I enjoy listening to artists like CÃ©line Dion, Brandy, Kelly Clarkson, Ashlee Simpson, P!nk, Kat DeLuna. I generally like female vocalists pop 90s rnb hip music. Can you recommend similar music artists I might enjoy?",1,"The user likes: CÃ©line Dion, Brandy, Kelly Clarkson, Ashlee Simpson, P!nk","I enjoy listening to artists like CÃ©line Dion, Brandy, Kelly Clarkson, Ashlee Simpson, P!nk, Kat DeLuna. I generally like female vocalists pop 90s rnb hip music. Can you recommend similar music artists I might enjoy?",1,257|295|314|317|349|386,257
7260,Flogging Molly,"punk,folk,irish,alternative,punk rock",0.0,4.0,2062,1243|1246|1351|1377|1464,"I enjoy listening to artists like Coldplay, James Blunt, Elton John, Damien Rice, The Decemberists, The Beatles. I generally like alternative rock pop singer songwriter acoustic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, James Blunt, Elton John, Damien Rice, The Decemberists","I enjoy listening to artists like Coldplay, James Blunt, Elton John, Damien Rice, The Decemberists, The Beatles. I generally like alternative rock pop singer songwriter acoustic music. Can you recommend similar music artists I might enjoy?",1,7260|8504|945|4920|5306|538|190,7260
2839,Automatic Loveletter,"rock,female vocalists,indie,pop rock,emo",0.0,4.0,2064,540|548|679|689|690,"I enjoy listening to artists like Gorillaz, Muse, Death Cab for Cutie, Band of Horses, Interpol, Kings of Leon. I generally like alternative electronic rock indie punk pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Gorillaz, Muse, Death Cab for Cutie, Band of Horses, Interpol","I enjoy listening to artists like Gorillaz, Muse, Death Cab for Cutie, Band of Horses, Interpol, Kings of Leon. I generally like alternative electronic rock indie punk pop music. Can you recommend similar music artists I might enjoy?",1,2839|4074|4435|498|499|2959,2839
3859,Daughtry,"rock,alternative rock,alternative,hard rock,american idol",0.0,4.0,2065,409|461|464|466|475,"I enjoy listening to artists like Lady Gaga, OneRepublic, Green Day, Rihanna, Britney Spears, Katy Perry. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, OneRepublic, Green Day, Rihanna, Britney Spears","I enjoy listening to artists like Lady Gaga, OneRepublic, Green Day, Rihanna, Britney Spears, Katy Perry. I generally like pop dance electronic female alternative rock music. Can you recommend similar music artists I might enjoy?",1,3859|4562|8047|333|691|4558|701,3859
1104,Rammstein,"metal,industrial metal,industrial,rock,german",0.0,4.0,2066,1914|2370|3184|3244|4162,"I enjoy listening to artists like Diary of Dreams, System of a Down, Nirvana, The Birthday Massacre, Three Days Grace, Bullet for My Valentine. I generally like darkwave german gothic seen metal alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Diary of Dreams, System of a Down, Nirvana, The Birthday Massacre, Three Days Grace","I enjoy listening to artists like Diary of Dreams, System of a Down, Nirvana, The Birthday Massacre, Three Days Grace, Bullet for My Valentine. I generally like darkwave german gothic seen metal alternative music. Can you recommend similar music artists I might enjoy?",1,1104|2038|4155|1249|4156,1104
9234,Lasgo,"dance,trance,female vocalists,vocal trance,guilty pleasures",0.0,4.0,2068,696|701|967|968|972,"I enjoy listening to artists like Kylie Minogue, Lady Gaga, Enrique Iglesias, Roxette, Kings of Leon, CÃ©line Dion. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kylie Minogue, Lady Gaga, Enrique Iglesias, Roxette, Kings of Leon","I enjoy listening to artists like Kylie Minogue, Lady Gaga, Enrique Iglesias, Roxette, Kings of Leon, CÃ©line Dion. I generally like pop dance electronic female latin male music. Can you recommend similar music artists I might enjoy?",1,9234|10640|535|1590|10677,9234
2785,Sixx:A.M.,"hard rock,alternative rock,rock,alternative,nikki sixx",0.0,4.0,2069,1246|1375|3074|3672|6454,"I enjoy listening to artists like Arctic Monkeys, My Chemical Romance, Nirvana, The Libertines, Kate Nash, Silverchair. I generally like indie rock british alternative punk grunge music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Arctic Monkeys, My Chemical Romance, Nirvana, The Libertines, Kate Nash","I enjoy listening to artists like Arctic Monkeys, My Chemical Romance, Nirvana, The Libertines, Kate Nash, Silverchair. I generally like indie rock british alternative punk grunge music. Can you recommend similar music artists I might enjoy?",1,2785|316|6298|378|190|97,2785
4260,Julieta Venegas,"pop,female vocalists,latin,singer-songwriter,spanish",0.0,4.0,207,697|901|903|972|1034,"I enjoy listening to artists like Lady Gaga, Kelly Clarkson, Leona Lewis, Sugababes, P!nk, Avril Lavigne. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Kelly Clarkson, Leona Lewis, Sugababes, P!nk","I enjoy listening to artists like Lady Gaga, Kelly Clarkson, Leona Lewis, Sugababes, P!nk, Avril Lavigne. I generally like pop dance electronic female vocalists rnb music. Can you recommend similar music artists I might enjoy?",1,4260|4262|4264|359|544|2840,4260
4822,No Use for a Name,"punk,punk rock,hardcore,melodic hardcore",0.0,4.0,2070,779|808|816|951|982,"I enjoy listening to artists like Marilyn Manson, Scorpions, Muse, Red Hot Chili Peppers, The Beatles, The Killers. I generally like metal industrial rock hard heavy alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marilyn Manson, Scorpions, Muse, Red Hot Chili Peppers, The Beatles","I enjoy listening to artists like Marilyn Manson, Scorpions, Muse, Red Hot Chili Peppers, The Beatles, The Killers. I generally like metal industrial rock hard heavy alternative music. Can you recommend similar music artists I might enjoy?",1,4822|5934|7328|2346|498|1689|377,4822
3503,Tarkan,"dance,pop,turkish,sexy,male vocalists",0.0,4.0,2071,292|294|295|310|329,"I enjoy listening to artists like Dido, Lady Gaga, Michael Jackson, Mariah Carey, CÃ©line Dion, Janet Jackson. I generally like female vocalists pop alternative dance electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Dido, Lady Gaga, Michael Jackson, Mariah Carey, CÃ©line Dion","I enjoy listening to artists like Dido, Lady Gaga, Michael Jackson, Mariah Carey, CÃ©line Dion, Janet Jackson. I generally like female vocalists pop alternative dance electronic music. Can you recommend similar music artists I might enjoy?",1,3503|5249|7846|2390|535|300,3503
3497,Jordan Pruitt,"pop,dance,female vocalist,female vocalists,<3",0.0,4.0,2072,461|498|523|679|680,"I enjoy listening to artists like Lady Gaga, Bloc Party, Mariah Carey, Rihanna, Kelly Clarkson, Ashlee Simpson. I generally like pop dance electronic female indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Gaga, Bloc Party, Mariah Carey, Rihanna, Kelly Clarkson","I enjoy listening to artists like Lady Gaga, Bloc Party, Mariah Carey, Rihanna, Kelly Clarkson, Ashlee Simpson. I generally like pop dance electronic female indie rock music. Can you recommend similar music artists I might enjoy?",1,3497|3575|5437|5948|7449|289,3497
1464,ABBA,"pop,70s,80s,disco,dance",0.0,4.0,2075,291|292|329|429|441,"I enjoy listening to artists like Duran Duran, Kylie Minogue, Goldfrapp, New Order, Madonna, Depeche Mode. I generally like 80s new wave pop dance electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Duran Duran, Kylie Minogue, Goldfrapp, New Order, Madonna","I enjoy listening to artists like Duran Duran, Kylie Minogue, Goldfrapp, New Order, Madonna, Depeche Mode. I generally like 80s new wave pop dance electronic music. Can you recommend similar music artists I might enjoy?",1,1464|1513|1713|1892|2183|2444|3562,1464
5437,The Hush Sound,"indie,female vocalists,pop,female vocalist,indie rock",0.0,4.0,2076,708|930|955|972|989,"I enjoy listening to artists like Madonna, Lady Gaga, Muse, Arctic Monkeys, My Chemical Romance, The Beatles. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Madonna, Lady Gaga, Muse, Arctic Monkeys, My Chemical Romance","I enjoy listening to artists like Madonna, Lady Gaga, Muse, Arctic Monkeys, My Chemical Romance, The Beatles. I generally like pop dance female vocalists electronic alternative music. Can you recommend similar music artists I might enjoy?",1,5437|7835|11155|542|1763|3200|5745,5437
